username,anime_id,anime_title,status,score,num_episodes_watched,updated_at,user_id,time_diff
Ikari_kun_,48926,"Komi-san wa, Comyushou desu.",completed,9,12,2023-11-17 10:44:25+00:00,5427,0 days 00:00:21
Ikari_kun_,50631,"Komi-san wa, Comyushou desu. 2nd Season",completed,9,12,2023-11-17 10:44:39+00:00,5427,0 days 00:00:14
Ikari_kun_,46352,Blue Period,completed,9,12,2023-11-21 05:13:39+00:00,5427,0 days 00:02:48
Ikari_kun_,31043,Boku dake ga Inai Machi,completed,10,12,2023-11-21 05:14:48+00:00,5427,0 days 00:01:09
Ikari_kun_,4214,Rosario to Vampire Capu2,completed,7,13,2023-11-28 16:47:54+00:00,5427,0 days 09:24:35
Ikari_kun_,54112,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,completed,8,12,2023-12-27 08:13:49+00:00,5427,2 days 02:45:38
Ikari_kun_,51009,Jujutsu Kaisen 2nd Season,completed,9,23,2023-12-28 17:40:51+00:00,5427,0 days 00:57:26
Ikari_kun_,52991,Sousou no Frieren,completed,10,28,2024-03-23 13:19:43+00:00,5427,1 days 06:34:51
Ikari_kun_,54492,Kusuriya no Hitorigoto,completed,9,24,2024-03-23 17:27:42+00:00,5427,0 days 00:00:39
Ikari_kun_,30727,Saenai Heroine no Sodatekata ♭,completed,8,11,2024-03-30 18:57:40+00:00,5427,3 days 04:53:35
Ikari_kun_,52299,Ore dake Level Up na Ken,completed,8,12,2024-03-30 18:57:50+00:00,5427,0 days 00:00:10
Ikari_kun_,41457,86,completed,9,11,2024-04-16 12:52:33+00:00,5427,12 days 07:10:35
Ikari_kun_,31240,Re:Zero kara Hajimeru Isekai Seikatsu,completed,9,25,2024-04-20 10:36:56+00:00,5427,3 days 21:39:09
Ikari_kun_,15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,completed,6,4,2024-05-06 10:47:32+00:00,5427,15 days 21:00:21
Ikari_kun_,48569,86 Part 2,completed,10,12,2024-05-07 06:33:04+00:00,5427,0 days 19:44:48
Ikari_kun_,9253,Steins;Gate,completed,10,24,2024-05-18 05:21:53+00:00,5427,2 days 01:08:34
Ikari_kun_,10863,Steins;Gate: Oukoubakko no Poriomania,completed,10,1,2024-05-18 05:26:59+00:00,5427,0 days 00:05:06
Ikari_kun_,11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,completed,10,1,2024-05-20 11:05:45+00:00,5427,2 days 05:38:46
Ikari_kun_,32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,completed,10,1,2024-05-21 09:04:44+00:00,5427,0 days 00:00:46
Ikari_kun_,30484,Steins;Gate 0,completed,10,23,2024-05-24 04:56:58+00:00,5427,2 days 15:30:46
Ikari_kun_,34382,Citrus,completed,8,12,2024-05-28 07:22:41+00:00,5427,0 days 01:59:49
Ikari_kun_,38671,Enen no Shouboutai,completed,8,24,2024-05-28 07:28:24+00:00,5427,0 days 00:05:43
Ikari_kun_,35839,Sora yori mo Tooi Basho,completed,8,13,2024-06-21 06:23:15+00:00,5427,0 days 00:00:35
Ikari_kun_,52588,Kaijuu 8-gou,completed,9,12,2024-06-29 17:35:34+00:00,5427,2 days 23:27:52
Ikari_kun_,55701,Kimetsu no Yaiba: Hashira Geiko-hen,completed,7,8,2024-07-01 03:44:19+00:00,5427,0 days 15:31:45
Ikari_kun_,39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,completed,9,13,2024-07-10 16:50:30+00:00,5427,9 days 13:06:11
Ikari_kun_,934,Higurashi no Naku Koro ni,completed,7,26,2024-07-10 16:52:10+00:00,5427,0 days 00:01:40
Ikari_kun_,6045,Kimi ni Todoke,completed,9,25,2024-08-05 03:33:36+00:00,5427,25 days 10:41:26
Ikari_kun_,9656,Kimi ni Todoke 2nd Season,completed,9,12,2024-09-06 12:31:12+00:00,5427,32 days 08:57:36
Ikari_kun_,32949,Kuzu no Honkai,completed,8,12,2024-09-06 12:32:29+00:00,5427,0 days 00:01:17
Ikari_kun_,5680,K-On!,completed,9,13,2024-09-28 05:52:06+00:00,5427,2 days 03:38:49
Isakir,934,Higurashi no Naku Koro ni,completed,10,26,2009-02-05 18:28:37+00:00,5558,
Isakir,1889,Higurashi no Naku Koro ni Kai,completed,10,24,2009-02-05 18:30:17+00:00,5558,0 days 00:01:40
Isakir,849,Suzumiya Haruhi no Yuuutsu,completed,10,14,2009-02-05 18:33:53+00:00,5558,0 days 00:03:36
Isakir,376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",completed,7,1,2009-02-05 18:34:18+00:00,5558,0 days 00:00:25
Isakir,357,Bokusatsu Tenshi Dokuro-chan,completed,8,8,2009-02-05 18:35:04+00:00,5558,0 days 00:00:23
Isakir,2131,Bokusatsu Tenshi Dokuro-chan 2,completed,8,4,2009-02-05 18:35:17+00:00,5558,0 days 00:00:13
Isakir,199,Sen to Chihiro no Kamikakushi,completed,9,1,2009-02-05 18:35:36+00:00,5558,0 days 00:00:19
Isakir,1004,Kanojo to Kanojo no Neko,completed,8,1,2009-02-05 18:36:41+00:00,5558,0 days 00:01:05
Isakir,1575,Code Geass: Hangyaku no Lelouch,completed,10,25,2009-02-05 18:37:09+00:00,5558,0 days 00:00:28
Isakir,2904,Code Geass: Hangyaku no Lelouch R2,completed,10,25,2009-02-05 18:37:16+00:00,5558,0 days 00:00:07
Isakir,405,Blood: The Last Vampire,completed,7,1,2009-02-05 18:43:34+00:00,5558,0 days 00:06:18
Isakir,227,FLCL,completed,6,6,2009-02-05 18:43:59+00:00,5558,0 days 00:00:25
Isakir,1887,Lucky☆Star,completed,10,24,2009-02-05 18:44:22+00:00,5558,0 days 00:00:23
Isakir,4472,Lucky☆Star: Original na Visual to Animation,completed,9,1,2009-02-05 18:44:28+00:00,5558,0 days 00:00:06
Isakir,1535,Death Note,completed,10,37,2009-02-10 03:15:48+00:00,5558,4 days 05:46:31
Isakir,4744,Akaneiro ni Somaru Saka,completed,8,12,2009-02-15 00:27:08+00:00,5558,4 days 21:11:20
Isakir,1530,Kanon (2006),completed,9,24,2009-05-19 13:14:13+00:00,5558,93 days 12:47:05
Isakir,226,Elfen Lied,completed,8,13,2009-05-21 21:17:24+00:00,5558,2 days 08:03:11
Isakir,317,Final Fantasy VII: Advent Children,completed,7,1,2009-07-09 19:11:57+00:00,5558,48 days 21:54:33
Isakir,5680,K-On!,completed,9,13,2009-08-24 12:01:00+00:00,5558,13 days 14:11:12
Isakir,3702,Detroit Metal City,completed,9,12,2009-08-26 13:39:53+00:00,5558,1 days 01:56:06
Isakir,3467,Nogizaka Haruka no Himitsu,completed,8,12,2009-09-04 02:30:38+00:00,5558,8 days 12:50:45
Isakir,355,Shakugan no Shana,completed,10,24,2009-09-07 13:42:05+00:00,5558,3 days 11:11:27
Isakir,2787,Shakugan no Shana II (Second),completed,10,24,2009-09-13 00:22:48+00:00,5558,5 days 10:40:43
Isakir,248,Ichigo 100%,completed,8,12,2009-10-21 20:21:26+00:00,5558,38 days 19:58:38
Isakir,3225,Minami-ke Okawari,completed,9,13,2009-12-05 22:42:05+00:00,5558,41 days 12:04:51
Isakir,2963,Minami-ke,completed,9,13,2009-12-05 22:46:45+00:00,5558,0 days 00:04:40
Isakir,2993,Rosario to Vampire,completed,8,13,2009-12-09 20:56:32+00:00,5558,3 days 22:09:47
ItsumoKnight,30,Shinseiki Evangelion,completed,8,26,2010-10-08 22:55:36+00:00,5600,
ItsumoKnight,853,Ouran Koukou Host Club,completed,7,26,2010-10-08 23:44:17+00:00,5600,0 days 00:48:41
ItsumoKnight,237,Koukyoushihen Eureka Seven,completed,9,50,2010-10-08 23:53:18+00:00,5600,0 days 00:09:01
ItsumoKnight,1535,Death Note,completed,8,37,2010-10-09 00:07:41+00:00,5600,0 days 00:14:23
ItsumoKnight,121,Fullmetal Alchemist,completed,9,51,2010-10-09 00:25:56+00:00,5600,0 days 00:13:03
ItsumoKnight,76,Mahou Shoujo Lyrical Nanoha,completed,8,13,2010-10-09 00:36:16+00:00,5600,0 days 00:10:20
ItsumoKnight,317,Final Fantasy VII: Advent Children,completed,7,1,2010-10-09 01:04:38+00:00,5600,0 days 00:17:01
ItsumoKnight,1575,Code Geass: Hangyaku no Lelouch,completed,10,25,2010-10-09 01:46:30+00:00,5600,0 days 00:41:52
ItsumoKnight,3467,Nogizaka Haruka no Himitsu,completed,6,12,2010-10-09 02:00:48+00:00,5600,0 days 00:14:18
ItsumoKnight,4224,Toradora!,completed,8,25,2010-10-09 02:12:54+00:00,5600,0 days 00:03:45
ItsumoKnight,1536,Busou Renkin,completed,8,26,2010-10-09 02:43:34+00:00,5600,0 days 00:06:01
ItsumoKnight,849,Suzumiya Haruhi no Yuuutsu,completed,7,14,2010-10-09 03:05:24+00:00,5600,0 days 00:21:50
ItsumoKnight,4382,Suzumiya Haruhi no Yuuutsu (2009),completed,6,14,2010-10-09 03:09:34+00:00,5600,0 days 00:04:10
ItsumoKnight,7311,Suzumiya Haruhi no Shoushitsu,completed,9,1,2010-10-09 03:12:40+00:00,5600,0 days 00:03:06
ItsumoKnight,1562,Yamato Nadeshiko Shichihenge♥,completed,9,25,2010-10-09 06:04:26+00:00,5600,0 days 00:20:23
ItsumoKnight,6213,Toaru Kagaku no Railgun,completed,8,24,2010-10-09 06:39:57+00:00,5600,0 days 00:35:31
ItsumoKnight,4654,Toaru Majutsu no Index,completed,8,24,2010-10-09 06:45:00+00:00,5600,0 days 00:05:03
ItsumoKnight,20,Naruto,completed,6,220,2010-10-09 07:11:50+00:00,5600,0 days 00:26:50
ItsumoKnight,5940,Seiken no Blacksmith,completed,6,12,2010-10-09 18:48:23+00:00,5600,0 days 11:11:58
ItsumoKnight,2605,Sayonara Zetsubou Sensei,completed,7,12,2010-10-09 20:14:37+00:00,5600,0 days 00:47:42
ItsumoKnight,1195,Zero no Tsukaima,completed,8,13,2010-10-09 20:17:07+00:00,5600,0 days 00:02:30
ItsumoKnight,1840,Zero no Tsukaima: Futatsuki no Kishi,completed,9,12,2010-10-09 20:19:23+00:00,5600,0 days 00:02:16
ItsumoKnight,3712,Zero no Tsukaima: Princesses no Rondo,completed,8,12,2010-10-09 20:22:21+00:00,5600,0 days 00:02:58
ItsumoKnight,2904,Code Geass: Hangyaku no Lelouch R2,completed,10,25,2010-10-10 03:06:42+00:00,5600,0 days 06:44:21
ItsumoKnight,2104,Seto no Hanayome,completed,9,26,2010-10-10 03:09:27+00:00,5600,0 days 00:02:45
ItsumoKnight,177,Tsubasa Chronicle,completed,6,26,2010-10-10 03:09:52+00:00,5600,0 days 00:00:13
ItsumoKnight,861,xxxHOLiC,completed,6,24,2010-10-10 03:09:59+00:00,5600,0 days 00:00:07
ItsumoKnight,372,Cardcaptor Sakura Movie 2: Fuuin Sareta Card,completed,8,1,2010-10-15 12:35:40+00:00,5600,0 days 01:30:22
ItsumoKnight,371,Cardcaptor Sakura Movie 1,completed,6,1,2010-10-15 12:36:02+00:00,5600,0 days 00:00:22
ItsumoKnight,6347,Baka to Test to Shoukanjuu,completed,8,13,2010-10-17 07:36:19+00:00,5600,1 days 19:00:17
ItsumoKnight,8676,Amagami SS,completed,7,25,2011-02-01 06:10:10+00:00,5600,74 days 22:58:17
ItsumoKnight,8525,Kami nomi zo Shiru Sekai,completed,7,12,2011-02-01 06:16:44+00:00,5600,0 days 00:06:34
ItsumoKnight,8424,MM!,completed,6,12,2011-02-01 06:41:39+00:00,5600,0 days 00:24:55
ItsumoKnight,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,completed,8,12,2011-02-01 06:44:50+00:00,5600,0 days 00:03:11
ItsumoKnight,9756,Mahou Shoujo Madoka★Magica,completed,10,12,2011-04-22 08:36:26+00:00,5600,80 days 01:44:37
ItsumoKnight,8841,Kore wa Zombie desu ka?,completed,6,12,2011-05-13 03:44:50+00:00,5600,20 days 19:08:24
ItsumoKnight,1943,Paprika,completed,9,1,2011-06-03 05:30:36+00:00,5600,21 days 01:43:03
ItsumoKnight,8937,Toaru Majutsu no Index II,completed,6,24,2011-07-07 18:28:44+00:00,5600,34 days 12:58:08
ItsumoKnight,5118,Suzumiya Haruhi-chan no Yuuutsu,completed,8,25,2011-07-10 01:20:54+00:00,5600,0 days 01:48:52
ItsumoKnight,6547,Angel Beats!,completed,10,13,2011-07-11 01:02:36+00:00,5600,0 days 23:41:42
ItsumoKnight,10067,Angel Beats! Another Epilogue,completed,6,1,2011-07-11 01:12:08+00:00,5600,0 days 00:09:32
ItsumoKnight,7059,Black★Rock Shooter (OVA),completed,7,1,2011-07-11 23:40:29+00:00,5600,0 days 22:28:21
ItsumoKnight,481,Yu☆Gi☆Oh! Duel Monsters,completed,6,224,2011-07-14 05:38:43+00:00,5600,0 days 00:04:05
ItsumoKnight,710,Rec,completed,9,9,2011-07-15 02:23:54+00:00,5600,0 days 03:34:41
ItsumoKnight,1887,Lucky☆Star,completed,9,24,2011-08-13 08:27:03+00:00,5600,3 days 02:27:20
ItsumoKnight,4472,Lucky☆Star: Original na Visual to Animation,completed,8,1,2011-08-13 15:52:29+00:00,5600,0 days 07:25:26
ItsumoKnight,6594,Katanagatari,completed,9,12,2011-08-17 16:30:50+00:00,5600,1 days 17:08:39
ItsumoKnight,1686,Bleach Movie 1: Memories of Nobody,completed,7,1,2011-08-21 08:46:18+00:00,5600,0 days 00:36:58
ItsumoKnight,2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,completed,7,1,2011-08-21 08:47:12+00:00,5600,0 days 00:00:54
ItsumoKnight,4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,completed,6,1,2011-08-21 08:47:41+00:00,5600,0 days 00:00:29
ItsumoKnight,2787,Shakugan no Shana II (Second),completed,7,24,2011-08-30 15:03:44+00:00,5600,3 days 09:19:21
ItsumoKnight,6675,Redline,completed,9,1,2011-09-03 09:12:25+00:00,5600,0 days 08:47:34
ItsumoKnight,8142,Colorful (Movie),completed,9,1,2011-09-04 05:34:57+00:00,5600,0 days 18:02:01
ItsumoKnight,9253,Steins;Gate,completed,10,24,2011-09-13 22:41:11+00:00,5600,3 days 19:27:00
ItsumoKnight,10495,Yuru Yuri,completed,7,12,2011-09-21 07:18:09+00:00,5600,7 days 05:35:59
ItsumoKnight,523,Tonari no Totoro,completed,7,1,2011-09-21 23:37:37+00:00,5600,0 days 16:19:28
ItsumoKnight,10165,Nichijou,completed,9,26,2011-09-25 05:24:41+00:00,5600,3 days 05:47:04
ItsumoKnight,9379,Denpa Onna to Seishun Otoko,completed,7,12,2011-09-26 06:25:35+00:00,5600,1 days 01:00:54
ItsumoKnight,9289,Hanasaku Iroha,completed,7,26,2011-09-26 07:17:08+00:00,5600,0 days 00:51:33
ItsumoKnight,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,completed,8,11,2011-09-29 08:37:01+00:00,5600,3 days 01:19:53
ItsumoKnight,9919,Ao no Exorcist,completed,8,25,2011-10-06 08:07:39+00:00,5600,0 days 00:37:51
ItsumoKnight,405,Blood: The Last Vampire,completed,6,1,2011-10-07 10:23:55+00:00,5600,0 days 00:21:44
ItsumoKnight,572,Kaze no Tani no Nausicaä,completed,10,1,2011-10-10 23:40:01+00:00,5600,3 days 12:27:40
ItsumoKnight,10719,Boku wa Tomodachi ga Sukunai,completed,7,12,2011-12-26 17:51:51+00:00,5600,17 days 07:07:34
ItsumoKnight,6746,Durarara!!,completed,10,24,2012-01-11 04:06:35+00:00,5600,15 days 10:14:44
ItsumoKnight,2251,Baccano!,completed,10,13,2012-01-16 12:15:33+00:00,5600,3 days 04:37:17
ItsumoKnight,3901,Baccano! Specials,completed,10,3,2012-01-16 12:15:53+00:00,5600,0 days 00:00:20
ItsumoKnight,457,Mushishi,completed,10,26,2012-01-20 15:46:51+00:00,5600,4 days 03:30:58
ItsumoKnight,8408,Durarara!! Specials,completed,10,2,2012-01-20 17:27:59+00:00,5600,0 days 01:41:08
ItsumoKnight,3667,Strike Witches,completed,7,12,2012-01-27 02:23:24+00:00,5600,0 days 18:34:02
ItsumoKnight,6956,Working!!,completed,8,13,2012-01-29 07:01:32+00:00,5600,2 days 04:38:08
ItsumoKnight,10521,Working'!!,completed,10,13,2012-02-05 09:55:38+00:00,5600,6 days 04:24:20
ItsumoKnight,1210,NHK ni Youkoso!,completed,9,24,2012-02-06 14:47:02+00:00,5600,0 days 10:42:06
ItsumoKnight,10396,Ben-To,completed,8,12,2012-02-06 14:49:06+00:00,5600,0 days 00:02:04
ItsumoKnight,205,Samurai Champloo,completed,9,26,2012-02-09 07:44:11+00:00,5600,0 days 01:40:08
ItsumoKnight,7647,Arakawa Under the Bridge,completed,10,13,2012-02-18 07:07:35+00:00,5600,6 days 10:06:21
ItsumoKnight,9074,Arakawa Under the Bridge x Bridge,completed,10,13,2012-02-18 07:11:12+00:00,5600,0 days 00:03:37
ItsumoKnight,8557,Shinryaku! Ika Musume,completed,9,12,2012-02-18 07:13:27+00:00,5600,0 days 00:02:15
ItsumoKnight,10162,Usagi Drop,completed,10,11,2012-02-18 07:17:17+00:00,5600,0 days 00:01:13
ItsumoKnight,7785,Yojouhan Shinwa Taikei,completed,9,11,2012-02-19 05:49:51+00:00,5600,0 days 22:32:34
ItsumoKnight,4896,Umineko no Naku Koro ni,completed,9,26,2012-02-21 06:25:51+00:00,5600,2 days 00:34:43
ItsumoKnight,10863,Steins;Gate: Oukoubakko no Poriomania,completed,10,1,2012-02-25 06:51:33+00:00,5600,0 days 21:51:22
ItsumoKnight,5681,Summer Wars,completed,9,1,2012-03-11 05:06:08+00:00,5600,3 days 21:37:43
ItsumoKnight,202,Wolf's Rain,completed,8,26,2012-03-24 22:14:39+00:00,5600,7 days 15:16:38
ItsumoKnight,9760,Hoshi wo Ou Kodomo,completed,7,1,2012-04-15 06:05:30+00:00,5600,0 days 06:03:48
ItsumoKnight,6773,Shakugan no Shana III (Final),completed,8,24,2012-04-24 07:36:10+00:00,5600,9 days 01:30:40
ItsumoKnight,5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,completed,6,1,2012-05-16 05:19:01+00:00,5600,0 days 02:10:27
ItsumoKnight,11597,Nisemonogatari,completed,8,11,2012-05-16 12:30:37+00:00,5600,0 days 07:11:36
ItsumoKnight,8795,Panty & Stocking with Garterbelt,completed,8,13,2012-05-18 11:29:29+00:00,5600,1 days 22:58:52
ItsumoKnight,934,Higurashi no Naku Koro ni,completed,9,26,2012-05-31 06:44:04+00:00,5600,12 days 19:14:35
ItsumoKnight,7769,Ookami-san to Shichinin no Nakama-tachi,completed,7,12,2012-07-21 01:59:20+00:00,5600,3 days 19:37:58
ItsumoKnight,10790,Kore wa Zombie desu ka? of the Dead,completed,7,10,2012-07-26 07:42:25+00:00,5600,0 days 00:03:33
ItsumoKnight,416,Kurenai no Buta,completed,10,1,2012-07-28 00:25:37+00:00,5600,1 days 16:43:12
ItsumoKnight,227,FLCL,completed,8,6,2012-07-31 02:13:06+00:00,5600,0 days 00:04:14
ItsumoKnight,2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,completed,8,1,2012-08-07 13:47:00+00:00,5600,5 days 08:11:27
ItsumoKnight,1889,Higurashi no Naku Koro ni Kai,completed,10,24,2012-08-07 16:43:55+00:00,5600,0 days 02:56:55
ItsumoKnight,585,Mimi wo Sumaseba,completed,10,1,2012-08-09 06:56:48+00:00,5600,0 days 00:00:20
ItsumoKnight,3002,Gyakkyou Burai Kaiji: Ultimate Survivor,completed,9,26,2012-08-14 02:32:29+00:00,5600,4 days 19:35:41
ItsumoKnight,3652,Higurashi no Naku Koro ni Rei,completed,10,5,2012-08-14 07:13:26+00:00,5600,0 days 04:40:57
ItsumoKnight,199,Sen to Chihiro no Kamikakushi,completed,9,1,2012-08-18 04:00:34+00:00,5600,3 days 18:31:05
ItsumoKnight,597,Neko no Ongaeshi,completed,9,1,2012-08-18 05:23:42+00:00,5600,0 days 01:23:08
ItsumoKnight,431,Howl no Ugoku Shiro,completed,9,1,2012-08-18 18:53:24+00:00,5600,0 days 12:14:04
ItsumoKnight,12291,Acchi Kocchi,completed,8,12,2012-08-20 01:31:20+00:00,5600,1 days 06:37:56
ItsumoKnight,486,Kino no Tabi: The Beautiful World,completed,9,13,2012-08-31 08:15:54+00:00,5600,8 days 02:43:11
ItsumoKnight,13535,Binbougami ga!,completed,9,13,2012-09-30 03:58:06+00:00,5600,7 days 04:13:35
ItsumoKnight,12189,Hyouka,completed,7,22,2012-10-06 05:17:34+00:00,5600,2 days 01:57:08
ItsumoKnight,13469,Hyouka: Motsubeki Mono wa,completed,6,1,2012-10-06 05:19:24+00:00,5600,0 days 00:01:50
ItsumoKnight,2890,Gake no Ue no Ponyo,completed,7,1,2012-10-07 23:28:14+00:00,5600,0 days 00:00:15
ItsumoKnight,11759,Accel World,completed,8,24,2012-10-08 12:46:54+00:00,5600,0 days 13:18:40
ItsumoKnight,11179,Papa no Iukoto wo Kikinasai!,completed,9,12,2012-10-12 06:50:29+00:00,5600,0 days 21:32:59
ItsumoKnight,11617,High School DxD,completed,7,12,2012-10-15 05:36:29+00:00,5600,2 days 22:18:20
ItsumoKnight,64,Rozen Maiden,completed,7,12,2012-11-26 04:09:20+00:00,5600,0 days 20:49:32
ItsumoKnight,65,Rozen Maiden: Träumend,completed,8,12,2012-11-26 11:00:45+00:00,5600,0 days 02:22:29
ItsumoKnight,12293,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,completed,6,13,2012-12-13 06:35:49+00:00,5600,8 days 06:22:38
ItsumoKnight,10793,Guilty Crown,completed,8,22,2012-12-16 16:10:52+00:00,5600,2 days 07:20:16
ItsumoKnight,11433,Ano Natsu de Matteru,completed,8,12,2012-12-26 12:32:25+00:00,5600,0 days 02:43:36
ItsumoKnight,11111,Another,completed,8,12,2012-12-26 18:40:57+00:00,5600,0 days 06:08:32
ItsumoKnight,11701,Another: The Other - Inga,completed,7,1,2012-12-26 19:10:15+00:00,5600,0 days 00:29:18
ItsumoKnight,14741,Chuunibyou demo Koi ga Shitai!,completed,8,12,2012-12-27 01:11:56+00:00,5600,0 days 06:01:41
ItsumoKnight,10029,Coquelicot-zaka kara,completed,7,1,2012-12-30 05:29:04+00:00,5600,0 days 23:11:44
ItsumoKnight,5680,K-On!,completed,7,13,2013-01-02 05:48:37+00:00,5600,3 days 00:19:33
ItsumoKnight,228,Jigoku Shoujo,completed,6,26,2013-01-08 05:53:58+00:00,5600,3 days 19:10:23
ItsumoKnight,1594,Jigoku Shoujo Futakomori,completed,7,26,2013-01-08 05:54:03+00:00,5600,0 days 00:00:05
ItsumoKnight,10271,Gyakkyou Burai Kaiji: Hakairoku-hen,completed,8,26,2013-01-22 22:08:12+00:00,5600,4 days 15:06:30
ItsumoKnight,267,Gungrave,completed,9,26,2013-01-25 06:52:20+00:00,5600,2 days 08:44:08
ItsumoKnight,101,Air,completed,8,13,2013-03-19 08:46:12+00:00,5600,3 days 05:46:14
ItsumoKnight,11319,Zero no Tsukaima F,completed,8,12,2013-03-29 05:45:47+00:00,5600,7 days 06:36:33
ItsumoKnight,13599,Robotics;Notes,completed,8,22,2013-03-30 17:23:49+00:00,5600,0 days 21:45:58
ItsumoKnight,14719,JoJo no Kimyou na Bouken (TV),completed,10,26,2013-04-06 19:46:23+00:00,5600,1 days 13:52:45
ItsumoKnight,16417,Tamako Market,completed,7,12,2013-04-08 20:03:54+00:00,5600,2 days 00:17:31
ItsumoKnight,15689,Nekomonogatari: Kuro,completed,8,4,2013-04-11 05:30:58+00:00,5600,0 days 03:29:08
ItsumoKnight,4975,ChäoS;HEAd,completed,7,12,2013-04-29 19:55:11+00:00,5600,0 days 00:03:11
ItsumoKnight,10711,Plastic Neesan,completed,7,12,2013-04-29 20:29:14+00:00,5600,0 days 00:31:23
ItsumoKnight,14131,Girls & Panzer,completed,8,12,2013-04-30 04:38:04+00:00,5600,0 days 00:00:10
ItsumoKnight,14349,Little Witch Academia,completed,7,1,2013-05-12 01:29:23+00:00,5600,11 days 20:51:19
ItsumoKnight,1292,Afro Samurai,completed,7,5,2013-05-31 08:10:01+00:00,5600,0 days 02:24:17
ItsumoKnight,2246,Mononoke,completed,8,12,2013-06-02 05:39:46+00:00,5600,1 days 21:29:45
ItsumoKnight,7711,Karigurashi no Arrietty,completed,7,1,2013-06-02 23:36:18+00:00,5600,0 days 00:48:11
ItsumoKnight,10588,Persona 4 the Animation,completed,9,25,2013-06-05 19:48:25+00:00,5600,0 days 14:01:47
ItsumoKnight,12467,Nazo no Kanojo X,completed,7,13,2013-06-22 00:27:26+00:00,5600,11 days 19:16:31
ItsumoKnight,3167,Eve no Jikan,completed,8,6,2013-06-27 06:27:56+00:00,5600,0 days 16:51:12
ItsumoKnight,7465,Eve no Jikan (Movie),completed,6,1,2013-07-01 05:55:06+00:00,5600,3 days 23:27:10
ItsumoKnight,8675,Seitokai Yakuindomo,completed,7,13,2013-07-09 15:37:02+00:00,5600,0 days 12:52:54
ItsumoKnight,5040,One Outs,completed,8,25,2013-07-28 05:18:52+00:00,5600,4 days 14:29:29
ItsumoKnight,12531,Sakamichi no Apollon,completed,8,12,2013-08-15 07:26:18+00:00,5600,7 days 13:26:18
ItsumoKnight,7088,Ichiban Ushiro no Daimaou,completed,6,12,2013-08-30 09:02:42+00:00,5600,15 days 01:36:24
ItsumoKnight,14833,Maoyuu Maou Yuusha,completed,7,12,2013-09-24 06:49:13+00:00,5600,2 days 05:37:32
ItsumoKnight,16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,completed,8,12,2013-09-28 04:26:57+00:00,5600,1 days 23:56:44
ItsumoKnight,18119,Servant x Service,completed,9,13,2013-09-28 04:28:09+00:00,5600,0 days 00:01:12
ItsumoKnight,16498,Shingeki no Kyojin,completed,10,25,2013-10-05 06:01:56+00:00,5600,6 days 06:37:34
ItsumoKnight,18507,Free!,completed,7,12,2013-10-07 05:01:19+00:00,5600,0 days 20:18:44
ItsumoKnight,14353,Death Billiards,completed,9,1,2013-10-13 19:22:37+00:00,5600,6 days 14:21:18
ItsumoKnight,15451,High School DxD New,completed,8,12,2013-11-15 05:20:38+00:00,5600,6 days 21:16:16
ItsumoKnight,66,Azumanga Daiou The Animation,completed,9,26,2013-11-18 01:08:42+00:00,5600,2 days 19:48:04
ItsumoKnight,14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,completed,8,12,2013-11-19 05:06:16+00:00,5600,1 days 00:23:08
ItsumoKnight,15809,Hataraku Maou-sama!,completed,7,13,2013-11-19 05:13:02+00:00,5600,0 days 00:06:46
ItsumoKnight,185,Initial D First Stage,completed,9,26,2013-12-14 05:56:33+00:00,5600,7 days 19:37:10
ItsumoKnight,18153,Kyoukai no Kanata,completed,8,12,2013-12-22 23:09:29+00:00,5600,0 days 00:00:28
ItsumoKnight,17549,Non Non Biyori,completed,7,12,2014-01-07 06:50:22+00:00,5600,6 days 09:14:19
